timestamp,open,high,low,close,volume
4/1/2020 9:30,3.606360569836135,3.7930207258308877,3.4108213510197687,3.6085196050877575,2498000
4/1/2020 9:35,3.6085196050877575,3.798242616673454,3.410462756544489,3.6092948118995656,848000
4/1/2020 9:40,3.6092948118995656,3.8143934914603976,3.4285413935138362,3.611447325496914,938000
4/1/2020 9:45,3.611447325496914,3.8256009469392382,3.444373603314134,3.633894543439939,1082000
4/1/2020 9:50,3.633894543439939,3.822991412541057,3.434688134728824,3.6293985748166717,2324000
4/1/2020 9:55,3.6293985748166717,3.822436952932788,3.4286683153034474,3.6222054338225864,698000
4/1/2020 10:00,3.6222054338225864,3.848461064290587,3.4561668655866407,3.647950138560071,1020000
4/1/2020 10:05,3.647950138560071,3.848325464089184,3.4699697653429045,3.6533359597353696,938000
4/1/2020 10:10,3.6533359597353696,3.836217199760476,3.463757462687576,3.6546437658516564,2770000
4/1/2020 10:15,3.6546437658516564,3.8461657028616867,3.4652500960131403,3.6590557845069815,2842000
4/1/2020 10:20,3.6590557845069815,3.8554864367287722,3.4651660422754946,3.65316567688795,2946000
4/1/2020 10:25,3.65316567688795,3.6541172447586723,3.6349367960464813,3.650392464234712,704000
4/1/2020 10:30,3.650392464234712,3.66610812838444,3.64287653607248,3.645163292564288,213000
4/1/2020 10:35,3.645163292564288,3.6370662800025086,3.6253177566666666,3.631014763239264,1655000
4/1/2020 10:40,3.631014763239264,3.6105390904919235,3.6008298814333486,3.6060779095202435,1458000
4/1/2020 10:45,3.6060779095202435,3.609469780262096,3.5911870588072006,3.6017297685781586,416000
4/1/2020 10:50,3.6017297685781586,3.5991921980431174,3.5836352090758226,3.592267816591589,1261000
4/1/2020 10:55,3.592267816591589,3.600102313752345,3.5869256849855935,3.599088920201056,1127000
4/1/2020 11:00,3.599088920201056,3.6028845290490663,3.567109627196056,3.581577387613792,595000
4/1/2020 11:05,3.581577387613792,3.586722702967859,3.5539000154515468,3.5635200075591036,1885000
4/1/2020 11:10,3.5635200075591036,3.591853200928674,3.5746742364872803,3.5922206400356615,366000
4/1/2020 11:15,3.5922206400356615,3.601835947070248,3.5758153741317873,3.5871677073563037,826000
4/1/2020 11:20,3.5871677073563037,3.6023367888008853,3.5811918452977642,3.585005039886708,1842000
4/1/2020 11:25,3.585005039886708,3.586160542993183,3.561813278320492,3.5581129559162634,1618000
4/1/2020 11:30,3.5581129559162634,3.5762049316177533,3.5569588757039265,3.5564781433966273,551000
4/1/2020 11:35,3.5564781433966273,3.5734756949120454,3.55560567604912,3.5560881546084553,1767000
4/1/2020 11:40,3.5560881546084553,3.558674790652991,3.547203353109743,3.547565301190354,868000
4/1/2020 11:45,3.547565301190354,3.5566878115295055,3.538544824082089,3.55365324796204,1144000
4/1/2020 11:50,3.55365324796204,3.553222518168008,3.537560010363486,3.5434701604495746,1972000
