timestamp,Open,High,Low,Close,Volume
2023-01-02 09:30:00-05:00,172.1739911,172.1739911,172.0582429918186,172.0582429918186,219000.0
2023-01-02 09:31:00-05:00,172.1508414783637,172.1508414783637,172.05878823015166,172.05878823015166,218680.0
2023-01-02 09:32:00-05:00,172.12769185672744,172.12769185672744,172.05933346848474,172.05933346848474,218360.0
2023-01-02 09:33:00-05:00,172.10454223509115,172.10454223509115,172.05987870681778,172.05987870681778,218040.0
2023-01-02 09:34:00-05:00,172.08139261345488,172.08139261345488,172.06042394515086,172.06042394515086,217720.0
2023-01-02 09:35:00-05:00,172.0582429918186,172.06096918348393,172.0582429918186,172.06096918348393,217400.0
2023-01-02 09:36:00-05:00,172.05878823015166,172.06913312455532,172.05878823015166,172.06913312455532,205360.0
2023-01-02 09:37:00-05:00,172.05933346848474,172.07729706562674,172.05933346848474,172.07729706562674,193320.0
2023-01-02 09:38:00-05:00,172.05987870681778,172.08546100669813,172.05987870681778,172.08546100669813,181280.0
2023-01-02 09:39:00-05:00,172.06042394515086,172.09362494776954,172.06042394515086,172.09362494776954,169240.0
2023-01-02 09:40:00-05:00,172.06096918348393,172.10178888884093,172.06096918348393,172.10178888884093,157200.0
2023-01-02 09:41:00-05:00,172.06913312455532,172.08232715314912,172.06913312455532,172.08232715314912,161240.0
2023-01-02 09:42:00-05:00,172.07729706562674,172.07729706562674,172.06286541745732,172.06286541745732,165280.0
2023-01-02 09:43:00-05:00,172.08546100669813,172.08546100669813,172.04340368176554,172.04340368176554,169320.0
2023-01-02 09:44:00-05:00,172.09362494776954,172.09362494776954,172.02394194607373,172.02394194607373,173360.0
2023-01-02 09:45:00-05:00,172.10178888884093,172.10178888884093,172.00448021038193,172.00448021038193,177400.0
2023-01-02 09:46:00-05:00,172.08232715314912,172.08232715314912,171.98132111142124,171.98132111142124,204280.0
2023-01-02 09:47:00-05:00,172.06286541745732,172.06286541745732,171.95816201246052,171.95816201246052,231160.0
2023-01-02 09:48:00-05:00,172.04340368176554,172.04340368176554,171.93500291349983,171.93500291349983,258040.0
2023-01-02 09:49:00-05:00,172.02394194607373,172.02394194607373,171.9118438145391,171.9118438145391,284920.0
2023-01-02 09:50:00-05:00,172.00448021038193,172.00448021038193,171.88868471557842,171.88868471557842,311800.0
2023-01-02 09:51:00-05:00,171.98132111142124,171.98132111142124,171.8908850832375,171.8908850832375,325880.0
2023-01-02 09:52:00-05:00,171.95816201246052,171.95816201246052,171.89308545089656,171.89308545089656,339960.0
2023-01-02 09:53:00-05:00,171.93500291349983,171.93500291349983,171.8952858185556,171.8952858185556,354040.0
